-128.4775579612017,50.74582160933127,0
-127.6531482078862,50.95038919649642,0
-130.6146378599542,53.54128861921509,0
-131.0560231005454,54.98855779792679,0
-136.4643855549942,58.12770604845565,0
-146.2532860808376,60.55236893261362,0
-151.5196214011152,60.97439047387975,0
-157.0731310736898,56.67388516054942,0
-164.3697630247695,54.45700255631454,0
-158.1100650692177,57.25806385999935,0
-156.8152456460893,58.95881952269904,0
-164.1963845419189,59.94178823215102,0
-164.6806557929059,62.92807134817659,0
-161.0154178427085,63.73691086388948,0
-161.0113309417179,64.85946477316689,0
-165.7029611994828,64.57881201245328,0
-167.6472772392415,65.6905291055418,0
-161.9796124272288,66.18304859428849,0
-166.0443893795683,68.33646353093657,0
-156.1246068615969,71.17807608251276,0
-136.5414280059512,68.86106308411533,0
-127.5071335526257,70.34647467218808,0
-113.8588118459874,67.79455466221505,0
-106.15915842094,68.71104147520467,0
-98.7296837929571,67.84716024273723,0
-94.87497351074889,71.73213566863689,0
-94.87392733375633,74.14600619718215,0
-89.86053237349849,73.83873487795266,0
-93.71933393815803,71.77776552554343,0
-89.86634319640761,69.1939279885672,0
-87.12453256300564,67.24107478934403,0
-85.45050035304489,69.77599517978821,0
-88.00352305401303,70.19042111064884,0
-89.84011345855099,72.15532090673882,0
-86.99395548156541,73.71918798589901,0
-81.48071942770775,73.64537284989366,0
-68.27935283396259,70.31888005381148,0
-67.73922844611008,68.56715631612127,0
-61.31642636728985,66.50789005266689,0
-63.69598967379193,64.98855910367931,0
-67.21223158043134,66.05936593017454,0
-64.31831216608435,63.57325486644696,0
-65.22684284273301,62.56390762691426,0
-68.58699035413606,63.53651918981561,0
-65.87212467096991,61.83351660884213,0
-70.41433485337645,62.53812054999988,0
-74.20893888000985,64.20939925792925,0
-77.35989245339809,64.18117194422918,0
-77.62067076458558,65.3972096743576,0
-74.1175530397219,65.72408499007116,0
-72.48569122006985,67.50954106008462,0
-78.41146268625901,70.19329858534884,0
-82.19300027239593,69.74416209341614,0
-81.35000147076802,68.69645252201036,0
-82.19003205357684,68.00239252012292,0
-81.366921420735,66.93762487373584,0
-83.41541075939074,66.14170719656151,0
-86.19906705652249,66.34344434740613,0
-88.11588836605574,64.14105216748202,0
-93.5339741830981,61.43337614934526,0
-94.83086820277522,59.00961543455322,0
-93.25506156108445,58.68500602991202,0
-92.34872749375975,57.06789937818328,0
-82.40766862729939,55.03181360837605,0
-80.53879978199733,51.43105881830273,0
-78.72228662701042,51.90118057388598,0
-79.81809937915537,54.60921224556056,0
-76.72591804559856,55.73959748194353,0
-76.6901618555121,57.47494637634568,0
-78.53361223122889,58.74076742724208,0
-78.16428073526309,62.45233962540993,0
-73.68774645345091,62.22595921889815,0
-69.62601389426699,60.66331142048625,0
-68.97413015482003,58.95016302387418,0
-66.85602741159904,58.47510720453658,0
-64.93992894642399,60.57834537704683,0
-61.25842941749279,56.5486937114988,0
-55.88719660889988,53.46433732725878,0
-55.760262620334,51.98498450386109,0
-60.04374689244682,50.07469247231557,0
-66.53027242307172,50.05939584339291,0
-69.85735349149685,47.88894706608711,0
-65.19194100957986,49.2022861173114,0
-64.11186897612721,48.64612642277842,0
-64.55499040890129,47.80250074260027,0
-64.52664052466065,46.27025515932311,0
-61.9305799533963,45.83272883086686,0
-60.6024119688853,47.03397542707313,0
-59.76817927620034,46.05885776385973,0
-63.44149687760283,44.57018721888563,0
-65.46045848716498,43.40560067804419,0
-66.23654102253278,43.96234613306449,0
-64.57627100103477,45.25509528066177,0
-65.14649381760461,45.5175729004056,0
-70.16405046670688,43.60300336286478,0
-70.46387694711049,41.81565082668968,0
-73.83583378877066,40.49449045884055,0
-76.02515177524013,36.92539657283996,0
-75.47427288349164,35.46639509759208,0
-78.04900906346377,33.90667261517112,0
-81.00605927211542,31.91481051762366,0
-81.4354246055498,30.29151858525431,0
-80.06855040980405,26.84179025065867,0
-80.46779088463347,25.17587493698538,0
-81.18479997021448,25.28093201868872,0
-82.74780397061193,27.67242464475075,0
-82.94516548454845,29.11351841172837,0
-83.85835395605704,30.02679377140227,0
-85.11773149515254,29.63235749666864,0
-86.23924799935646,30.34327872034379,0
-89.45202720255537,30.22237373675201,0
-89.04041216477209,29.06729172400694,0
-89.81899132043628,29.32975129089443,0
-91.0370324755575,29.0180854843152,0
-91.74631344226528,29.61603423296133,0
-93.77192808873239,29.68545069481484,0
-97.51442634852373,27.43512773831612,0
-97.79486747730857,22.04639812498494,0
-95.86136463165367,18.8480445196124,0
-94.41962479327594,18.15101341935464,0
-90.63296180063709,19.26456296933006,0
-90.31238243070966,20.91086012574604,0
-88.09182895196304,21.58654509057499,0
-86.91581445455657,21.55075078231537,0
-86.72694960859704,20.89951213119609,0
-88.70795941218842,15.98740387374819,0
-85.11478460984394,15.91258042424666,0
-83.2989816540868,15.11699573462719,0
-83.86758839973679,11.18505025525112,0
-81.52601645185531,8.848149048466096,0
-79.6411277945827,9.544650122374994,0
-78.171611849104,9.443973118635402,0
-76.82071190224708,8.16568261861943,0
-74.19936817967262,11.22707995086538,0
-69.30270318217261,11.25642442070332,0
-62.75757016257875,10.40446252859235,0
-57.31381023990907,6.065634478848484,0
-52.66777296327815,5.273670798077418,0
-49.333878477165,0.07710592670546505,0
-44.98092081986655,-1.63350819323835,0
-40.05854589850924,-3.044148324055042,0
-35.09273886198339,-5.176891955141858,0
-34.69417845475658,-7.637763497747931,0
-38.62133093908444,-13.38855511018438,0
-41.67923193560458,-22.72332287900275,0
-47.96398395561687,-25.16980611256398,0
-48.4393438226296,-28.00665505901364,0
-54.73861890853349,-34.78171546880172,0
-58.15329640938175,-34.46737624222896,0
-57.12712416913939,-35.24791391913763,0
-56.71224187532921,-36.46208226453375,0
-58.4010846819,-38.70451706115166,0
-61.70004641549168,-39.03859771829509,0
-62.2748346237919,-40.78602963530201,0
-64.85825659548446,-40.9029348913788,0
-65.04074484485029,-42.14501152553801,0
-65.55584700824545,-44.97721612838936,0
-67.4460762314324,-45.61372451848996,0
-67.45099664073388,-46.85879695074681,0
-65.92711840060554,-47.21071812042093,0
-65.88317506178862,-48.09076901471108,0
-67.56128435009599,-49.03684076439853,0
-67.82203941600906,-49.99049304912849,0
-69.26553094694343,-50.7584331236126,0
-68.6092766673965,-52.44611844125712,0
-67.62193621930372,-54.12816565507298,0
-65.16624269107339,-54.68019711475123,0
-69.41838639769884,-55.72455150681948,0
-73.51894016957188,-53.89518530549608,0
-75.65803864602103,-49.71350440914249,0
-74.41961659378154,-43.51442292284209,0
-73.38478116636082,-37.39235904050533,0
-71.43153684119564,-32.64254252196133,0
-70.27914286492253,-18.70206993782874,0
-75.12671240656429,-15.41636456840514,0
-79.30604357560176,-7.871075575876294,0
-81.05491642614948,-6.058356588014168,0
-81.2897099211375,-4.345690043069805,0
-80.21083368386518,-3.190438522125017,0
-80.88963301337071,-2.026740520225347,0
-79.92356476755046,0.7501741568298051,0
-77.24762115493709,3.582992054247086,0
-77.51571066013572,6.601562015759992,0
-78.57010479823431,8.432413531937058,0
-79.65762890564702,8.720218358905116,0
-80.43368064682464,8.162506634236943,0
-80.03593015618655,7.391695870595218,0
-80.85421202291221,7.158385146923115,0
-81.77615541118098,7.933433811843967,0
-83.59590965647412,8.417342921697641,0
-83.82106429285241,9.078185393434682,0
-85.60322390726348,9.855024670188852,0
-85.74977927971915,10.90447977324748,0
-87.66024251554813,13.06499784166666,0
-91.51916334261693,14.01079326093089,0
-93.9913095225476,16.01965562710489,0
-96.40236991016353,15.66796754200086,0
-101.4949385062089,17.58537149082647,0
-104.5414742877338,19.09683824618276,0
-105.6260037347548,20.3679674391497,0
-105.4092248789262,21.71879240257187,0
-106.7757697544094,23.67978446863074,0
-109.2906850710042,25.87869097241046,0
-109.4341138404905,26.61809906403732,0
-110.5181954513037,27.8217991173162,0
-111.1574074266115,28.01396014018023,0
-113.1299378163617,31.04039114363457,0
-114.820085626544,31.55985844652036,0
-114.4718723922365,29.85142686457493,0
-112.9132767692297,28.29503634898376,0
